mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2	1		5	59	B3	3	54
15	15	56	56	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	52
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		0	60	C4	4	55
15	15	58	58	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	76	E5	5	53
16	16	60	60	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	53	F3	3	58
16	16	60	60	2.0	0	0	4/4	1	1	1/2		1/2	1		2	74	D5	5	56
16	16	62	62	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55	G3	3	59
16	16	62	62	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	74	D5	5	57
17	17	64	64	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	61
17	17	64	64	4.0	0	0	4/4	1	1	1		1	1		0	72	C5	5	60
