mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	29				
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	30				
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	31				
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	32				
5	5	16	16	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	33				
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	34				
5	5	35/2	35/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	35				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	36				
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38				
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39				
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40				
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41				
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	43				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	44				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	45				
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	46				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	47				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49				
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	52				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	53				
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#		
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54				
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h		
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55				
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	56				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57				
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	58				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	59				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61				
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63				
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8	#	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64				
9	9	69/2	69/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5\	#	
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	70				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	#
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	71				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	72				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	5	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77				
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	78				
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	79				
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	80				
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82				
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	83				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84				
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5\	4	
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	86				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#	
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87				
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	b7		
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	89				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	90				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	91				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	92				
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h		
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	93				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	5b	
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	94				
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	95				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99				
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	b7		
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101				
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8	6	5
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102				
14	14	109/2	109/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	#	
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103				
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	107				
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	108				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110				
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	111				
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	113				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	114				
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	115				
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116				
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	117				
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	118				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	119				
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#	
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	120				
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	121				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	122				
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	123				
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	124				
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	125				
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	126				
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	127				
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	128				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	129				
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	4		
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	130				
17	17	135/2	135/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	3		
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131				
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	132				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	133				
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134				
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	135				
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	136				
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	137				
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	3	
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	138				
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1	1	1	139				
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1	1	1	140				
